0002 Q0 b567d7fa-2019-04-18T12:55:36Z-00005-000 32.594467 tutorial 
0002 Q0 b567d77e-2019-04-18T12:56:04Z-00005-000 32.594467 tutorial 
0002 Q0 b567d7db-2019-04-18T12:55:48Z-00005-000 32.594467 tutorial 
0002 Q0 17fefda-2019-04-18T13:20:44Z-00000-000 32.52893 tutorial 
0002 Q0 b235f67a-2019-04-18T15:13:16Z-00005-000 32.395462 tutorial 
0002 Q0 17fefda-2019-04-18T13:20:44Z-00004-000 31.94471 tutorial 
0002 Q0 17fefda-2019-04-18T13:20:44Z-00005-000 31.860065 tutorial 
0002 Q0 c8d31d0c-2019-04-18T12:54:10Z-00003-000 31.402054 tutorial 
0002 Q0 588c0ec1-2019-04-18T12:36:11Z-00000-000 31.296856 tutorial 
0002 Q0 b567d77e-2019-04-18T12:56:04Z-00004-000 31.161896 tutorial 
0002 Q0 b567d819-2019-04-18T12:55:25Z-00004-000 30.950197 tutorial 
0002 Q0 588c0ec1-2019-04-18T12:36:11Z-00004-000 30.945417 tutorial 
0002 Q0 b567d77e-2019-04-18T12:56:04Z-00003-000 30.724733 tutorial 
0002 Q0 b567d7bc-2019-04-18T12:55:55Z-00004-000 30.619019 tutorial 
0002 Q0 588c0ec1-2019-04-18T12:36:11Z-00002-000 30.204721 tutorial 
0002 Q0 67064b1f-2019-04-18T12:27:23Z-00003-000 30.13983 tutorial 
0002 Q0 c8d31d0c-2019-04-18T12:54:10Z-00001-000 30.0938 tutorial 
0002 Q0 c8d31d0c-2019-04-18T12:54:10Z-00005-000 30.012445 tutorial 
0002 Q0 b235f67a-2019-04-18T15:13:16Z-00003-000 29.9426 tutorial 
0002 Q0 d19576b8-2019-04-18T12:55:18Z-00004-000 29.873749 tutorial 
0002 Q0 b567d7db-2019-04-18T12:55:48Z-00002-000 29.82908 tutorial 
0002 Q0 c8d31d0c-2019-04-18T12:54:10Z-00000-000 29.488546 tutorial 
0002 Q0 ad1940fe-2019-04-18T13:29:29Z-00005-000 29.476608 tutorial 
0002 Q0 b567d838-2019-04-18T12:55:37Z-00005-000 29.327742 tutorial 
0002 Q0 b567d75f-2019-04-18T12:56:12Z-00003-000 29.289482 tutorial 
0002 Q0 ad1940fe-2019-04-18T13:29:29Z-00004-000 29.206297 tutorial 
0002 Q0 588c0e26-2019-04-18T12:41:36Z-00004-000 29.142067 tutorial 
0002 Q0 588c0ec1-2019-04-18T12:36:11Z-00003-000 29.112324 tutorial 
0002 Q0 22b33081-2019-04-18T12:22:24Z-00001-000 29.038555 tutorial 
0002 Q0 ab411082-2019-04-18T12:46:11Z-00001-000 28.997726 tutorial 
0002 Q0 22b33081-2019-04-18T12:22:24Z-00000-000 28.975859 tutorial 
0002 Q0 588c0ec1-2019-04-18T12:36:11Z-00001-000 28.875488 tutorial 
0002 Q0 cb3325fb-2019-04-18T15:18:54Z-00003-000 28.814783 tutorial 
0002 Q0 22b33081-2019-04-18T12:22:24Z-00002-000 28.614302 tutorial 
0002 Q0 b567d77e-2019-04-18T12:56:04Z-00002-000 28.609795 tutorial 
0002 Q0 72b717aa-2019-04-18T12:12:40Z-00000-000 28.516764 tutorial 
0002 Q0 cb3325fb-2019-04-18T15:18:54Z-00001-000 28.460558 tutorial 
0002 Q0 588c0ec1-2019-04-18T12:36:11Z-00005-000 28.396011 tutorial 
0002 Q0 588c0e26-2019-04-18T12:41:36Z-00005-000 28.396011 tutorial 
0002 Q0 588c0ea2-2019-04-18T12:36:40Z-00000-000 28.28834 tutorial 
0002 Q0 588c0e64-2019-04-18T12:37:03Z-00005-000 28.28834 tutorial 
0002 Q0 b567d7db-2019-04-18T12:55:48Z-00003-000 28.274275 tutorial 
0003 Q0 c232aee7-2019-04-18T13:22:16Z-00003-000 48.549397 tutorial 
0003 Q0 56791cf-2019-04-18T12:42:52Z-00001-000 46.75825 tutorial 
0003 Q0 c232aee7-2019-04-18T13:22:16Z-00006-000 46.465378 tutorial 
0003 Q0 435f6b89-2019-04-18T12:30:12Z-00000-000 46.3891 tutorial 
0003 Q0 b1a437ad-2019-04-18T13:04:58Z-00001-000 45.16042 tutorial 
0003 Q0 435f6b89-2019-04-18T12:30:12Z-00001-000 44.807384 tutorial 
0003 Q0 b1a437ad-2019-04-18T13:04:58Z-00000-000 44.255543 tutorial 
0003 Q0 976d7e1f-2019-04-18T11:39:45Z-00002-000 44.254368 tutorial 
0003 Q0 c232aee7-2019-04-18T13:22:16Z-00001-000 43.09688 tutorial 
0003 Q0 225aac4b-2019-04-18T13:29:40Z-00004-000 43.0397 tutorial 
0003 Q0 e6493c1b-2019-04-18T14:10:12Z-00007-000 42.578693 tutorial 
0003 Q0 c5bda6c8-2019-04-18T12:13:25Z-00000-000 42.531662 tutorial 
0003 Q0 a8646f6a-2019-04-18T14:06:06Z-00003-000 42.449387 tutorial 
0003 Q0 980bc626-2019-04-18T14:01:12Z-00006-000 42.31745 tutorial 
0003 Q0 68402198-2019-04-18T13:10:29Z-00002-000 41.929993 tutorial 
0003 Q0 1042e8ce-2019-04-18T13:31:14Z-00002-000 41.861675 tutorial 
0003 Q0 54079163-2019-04-18T12:43:46Z-00000-000 41.76527 tutorial 
0003 Q0 b36722ec-2019-04-18T13:49:40Z-00002-000 41.51338 tutorial 
0003 Q0 a8646f6a-2019-04-18T14:06:06Z-00001-000 41.512486 tutorial 
0003 Q0 1042e8ce-2019-04-18T13:31:14Z-00001-000 41.51207 tutorial 
0003 Q0 b1a437ad-2019-04-18T13:04:58Z-00002-000 41.49855 tutorial 
0003 Q0 dd57226c-2019-04-18T12:13:47Z-00000-000 41.28087 tutorial 
0003 Q0 288d8a23-2019-04-18T12:24:23Z-00001-000 41.12809 tutorial 
0003 Q0 c232aee7-2019-04-18T13:22:16Z-00002-000 41.110107 tutorial 
0003 Q0 fe7bbe4e-2019-04-18T14:08:05Z-00000-000 41.052933 tutorial 
0003 Q0 bb670888-2019-04-18T11:17:03Z-00007-000 40.995213 tutorial 
0003 Q0 bb670888-2019-04-18T11:17:03Z-00008-000 40.995213 tutorial 
0003 Q0 2f9c8c00-2019-04-18T13:07:25Z-00001-000 40.95618 tutorial 
0003 Q0 e7323a50-2019-04-18T12:30:44Z-00001-000 40.832035 tutorial 
0003 Q0 a1c915bb-2019-04-18T13:45:11Z-00003-000 40.777763 tutorial 
0003 Q0 b36722ec-2019-04-18T13:49:40Z-00003-000 40.71257 tutorial 
0003 Q0 8c5f4d31-2019-04-18T12:27:58Z-00001-000 40.6777 tutorial 
0003 Q0 5b164d38-2019-04-18T13:19:36Z-00003-000 40.671135 tutorial 
0003 Q0 df7e0b7e-2019-04-18T12:02:02Z-00001-000 40.433956 tutorial 
0003 Q0 dd2a442a-2019-04-18T11:43:20Z-00002-000 40.244656 tutorial 
0003 Q0 c620c250-2019-04-18T13:13:59Z-00005-000 40.20956 tutorial 
0003 Q0 54079163-2019-04-18T12:43:46Z-00001-000 39.97403 tutorial 
0003 Q0 5b164d57-2019-04-18T12:59:35Z-00008-000 39.92049 tutorial 
0003 Q0 e61e60e2-2019-04-18T13:28:51Z-00003-000 39.75235 tutorial 
0003 Q0 4d3155f6-2019-04-18T11:34:04Z-00001-000 39.750996 tutorial 
0003 Q0 2668b714-2019-04-18T12:16:22Z-00000-000 39.65955 tutorial 
0003 Q0 c620c28e-2019-04-18T13:01:40Z-00005-000 39.597202 tutorial 
0003 Q0 31bd8ba3-2019-04-18T12:58:02Z-00000-000 39.547012 tutorial 
0003 Q0 a8646f6a-2019-04-18T14:06:06Z-00002-000 39.52622 tutorial 
0003 Q0 45893f4f-2019-04-18T11:33:41Z-00004-000 39.44198 tutorial 
0003 Q0 976d7e1f-2019-04-18T11:39:45Z-00000-000 39.367207 tutorial 
0003 Q0 f6c224ef-2019-04-18T17:22:14Z-00005-000 39.311417 tutorial 
0003 Q0 30a96acf-2019-04-18T13:09:55Z-00006-000 39.154552 tutorial 
0003 Q0 c620c28e-2019-04-18T13:01:40Z-00004-000 39.025566 tutorial 
0003 Q0 762baa1e-2019-04-18T13:21:14Z-00003-000 38.96327 tutorial 
0004 Q0 5c1ef61f-2019-04-18T15:24:41Z-00007-000 33.423454 tutorial 
0004 Q0 aece280d-2019-04-18T18:46:57Z-00003-000 32.47899 tutorial 
0004 Q0 33c918a7-2019-04-18T18:43:20Z-00003-000 32.44671 tutorial 
0004 Q0 61f8dcc7-2019-04-18T16:35:35Z-00002-000 32.223732 tutorial 
0004 Q0 aece282c-2019-04-18T18:45:25Z-00007-000 32.156395 tutorial 
0004 Q0 aece280d-2019-04-18T18:46:57Z-00006-000 32.087776 tutorial 
0004 Q0 33ca75e3-2019-04-18T18:42:44Z-00005-000 32.052605 tutorial 
0004 Q0 dd22a600-2019-04-18T16:15:48Z-00001-000 32.0484 tutorial 
0004 Q0 ea328c6a-2019-04-18T17:35:53Z-00005-000 31.791645 tutorial 
0004 Q0 61f8dc89-2019-04-18T17:32:49Z-00003-000 31.769535 tutorial 
0004 Q0 33c8a467-2019-04-18T18:44:26Z-00005-000 31.715149 tutorial 
0004 Q0 33c98d06-2019-04-18T18:43:04Z-00006-000 31.594402 tutorial 
0004 Q0 33c918a7-2019-04-18T18:43:20Z-00007-000 31.585072 tutorial 
0004 Q0 5c1ef61f-2019-04-18T15:24:41Z-00001-000 31.52916 tutorial 
0004 Q0 aece280d-2019-04-18T18:46:57Z-00002-000 31.466927 tutorial 
0004 Q0 aece280d-2019-04-18T18:46:57Z-00007-000 31.402044 tutorial 
0004 Q0 33c8a467-2019-04-18T18:44:26Z-00001-000 31.326143 tutorial 
0004 Q0 33c8a467-2019-04-18T18:44:26Z-00007-000 31.320124 tutorial 
0004 Q0 61f8dce6-2019-04-18T16:30:14Z-00005-000 31.223722 tutorial 
0004 Q0 33c8a467-2019-04-18T18:44:26Z-00000-000 31.110256 tutorial 
0004 Q0 63347646-2019-04-18T17:41:45Z-00005-000 31.07795 tutorial 
0004 Q0 33ca75e3-2019-04-18T18:42:44Z-00006-000 30.94349 tutorial 
0004 Q0 33ca75e3-2019-04-18T18:42:44Z-00001-000 30.943161 tutorial 
0004 Q0 63347646-2019-04-18T17:41:45Z-00007-000 30.924908 tutorial 
0004 Q0 33c8a467-2019-04-18T18:44:26Z-00004-000 30.829424 tutorial 
0004 Q0 633553a2-2019-04-18T15:04:50Z-00006-000 30.76982 tutorial 
0004 Q0 aece280d-2019-04-18T18:46:57Z-00004-000 30.69223 tutorial 
0004 Q0 37fc4c2b-2019-04-18T17:46:40Z-00002-000 30.689907 tutorial 
0004 Q0 aece280d-2019-04-18T18:46:57Z-00001-000 30.678972 tutorial 
0004 Q0 61f8dd05-2019-04-18T16:30:12Z-00008-000 30.656265 tutorial 
0004 Q0 dd22a5e1-2019-04-18T16:26:45Z-00005-000 30.656265 tutorial 
0004 Q0 63347646-2019-04-18T17:41:45Z-00001-000 30.630638 tutorial 
0004 Q0 33c918a7-2019-04-18T18:43:20Z-00001-000 30.490656 tutorial 
0004 Q0 861aa534-2019-04-18T18:27:34Z-00004-000 30.479916 tutorial 
0004 Q0 b268581c-2019-04-18T18:43:56Z-00001-000 30.425371 tutorial 
0004 Q0 aece280d-2019-04-18T18:46:57Z-00000-000 30.359041 tutorial 
0004 Q0 33ca75e3-2019-04-18T18:42:44Z-00003-000 30.32808 tutorial 
0004 Q0 63347646-2019-04-18T17:41:45Z-00006-000 30.304422 tutorial 
0004 Q0 dd22a6ba-2019-04-18T13:36:03Z-00005-000 30.253643 tutorial 
0004 Q0 b66b8c44-2019-04-18T16:48:56Z-00001-000 30.228432 tutorial 
0004 Q0 b66b8c44-2019-04-18T16:48:56Z-00003-000 30.228432 tutorial 
0004 Q0 33c918a7-2019-04-18T18:43:20Z-00005-000 30.123451 tutorial 
0004 Q0 b268581c-2019-04-18T18:43:56Z-00007-000 30.120777 tutorial 
0004 Q0 33ca0165-2019-04-18T18:42:45Z-00001-000 30.110258 tutorial 
0004 Q0 aece280d-2019-04-18T18:46:57Z-00005-000 30.109364 tutorial 
0004 Q0 633571aa-2019-04-18T13:14:08Z-00000-000 30.053076 tutorial 
0004 Q0 33c8a467-2019-04-18T18:44:26Z-00002-000 30.03302 tutorial 
0004 Q0 33ca0165-2019-04-18T18:42:45Z-00006-000 30.005787 tutorial 
0004 Q0 6334dfa0-2019-04-18T16:32:19Z-00003-000 29.936234 tutorial 
0004 Q0 33c8a467-2019-04-18T18:44:26Z-00003-000 29.907646 tutorial 
0005 Q0 9f71c585-2019-04-18T19:02:47Z-00007-000 38.011684 tutorial 
0005 Q0 5a4db8ea-2019-04-18T11:44:59Z-00001-000 37.451263 tutorial 
0005 Q0 9f71c585-2019-04-18T19:02:47Z-00006-000 32.932053 tutorial 
0005 Q0 cea53ba4-2019-04-18T14:44:38Z-00004-000 32.679047 tutorial 
0005 Q0 fd606b23-2019-04-18T11:34:33Z-00004-000 31.934853 tutorial 
0005 Q0 9f71c585-2019-04-18T19:02:47Z-00003-000 30.20661 tutorial 
0005 Q0 7e60a5d4-2019-04-18T15:49:08Z-00005-000 30.149864 tutorial 
0005 Q0 81901837-2019-04-18T17:55:43Z-00001-000 28.853643 tutorial 
0005 Q0 1638c88b-2019-04-18T11:51:25Z-00001-000 28.590416 tutorial 
0005 Q0 8906c1ae-2019-04-18T16:24:58Z-00008-000 28.10401 tutorial 
0005 Q0 fd606b23-2019-04-18T11:34:33Z-00002-000 27.95265 tutorial 
0005 Q0 9f71c585-2019-04-18T19:02:47Z-00004-000 27.774473 tutorial 
0005 Q0 1638c88b-2019-04-18T11:51:25Z-00004-000 27.642673 tutorial 
0005 Q0 6df802b7-2019-04-18T14:08:00Z-00003-000 26.693352 tutorial 
0005 Q0 81901837-2019-04-18T17:55:43Z-00003-000 26.689917 tutorial 
0005 Q0 9f71c585-2019-04-18T19:02:47Z-00001-000 26.528448 tutorial 
0005 Q0 f6ae05dd-2019-04-18T14:09:36Z-00005-000 26.320951 tutorial 
0005 Q0 fd606b23-2019-04-18T11:34:33Z-00000-000 26.283768 tutorial 
0005 Q0 1638c88b-2019-04-18T11:51:25Z-00005-000 26.26154 tutorial 
0005 Q0 9f71c585-2019-04-18T19:02:47Z-00005-000 26.141476 tutorial 
0005 Q0 173e9f20-2019-04-18T13:26:12Z-00003-000 25.543636 tutorial 
0005 Q0 1638c88b-2019-04-18T11:51:25Z-00000-000 25.526505 tutorial 
0005 Q0 8906c1ae-2019-04-18T16:24:58Z-00009-000 25.508902 tutorial 
0005 Q0 fd606b23-2019-04-18T11:34:33Z-00003-000 25.19411 tutorial 
0005 Q0 173e9f20-2019-04-18T13:26:12Z-00001-000 24.886381 tutorial 
0005 Q0 fcc7d860-2019-04-18T15:14:35Z-00003-000 24.594152 tutorial 
0005 Q0 7c2f6af5-2019-04-19T12:44:28Z-00004-000 24.238892 tutorial 
0005 Q0 fd606b23-2019-04-18T11:34:33Z-00001-000 24.151392 tutorial 
0005 Q0 fd606b23-2019-04-18T11:34:33Z-00005-000 23.938807 tutorial 
0005 Q0 9f71c585-2019-04-18T19:02:47Z-00002-000 23.88123 tutorial 
0005 Q0 5a57223d-2019-04-18T11:54:56Z-00000-000 23.80373 tutorial 
0005 Q0 f5670653-2019-04-18T11:06:37Z-00001-000 23.072214 tutorial 
0005 Q0 6b302f73-2019-04-18T16:04:07Z-00004-000 23.00213 tutorial 
0005 Q0 7d2f63b6-2019-04-18T14:52:21Z-00004-000 22.77008 tutorial 
0005 Q0 7c2f6af5-2019-04-19T12:44:28Z-00000-000 22.659035 tutorial 
0005 Q0 7c2f6af5-2019-04-19T12:44:28Z-00001-000 22.659035 tutorial 
0005 Q0 7c2f6af5-2019-04-19T12:44:28Z-00002-000 22.621536 tutorial 
0005 Q0 7c2f6af5-2019-04-19T12:44:28Z-00003-000 22.621536 tutorial 
0005 Q0 dc5cae13-2019-04-18T15:01:47Z-00002-000 22.557539 tutorial 
0005 Q0 fd606b23-2019-04-18T11:34:33Z-00007-000 22.555452 tutorial 
0005 Q0 8515f661-2019-04-18T14:14:25Z-00007-000 22.487196 tutorial 
0005 Q0 6567a895-2019-04-18T16:42:05Z-00007-000 22.464836 tutorial 
0005 Q0 6567a895-2019-04-18T16:42:05Z-00001-000 22.20861 tutorial 
0005 Q0 9ecae4ea-2019-04-18T16:00:57Z-00007-000 21.996368 tutorial 
0005 Q0 8515f661-2019-04-18T14:14:25Z-00006-000 21.698574 tutorial 
0005 Q0 9ecae4ea-2019-04-18T16:00:57Z-00001-000 21.532064 tutorial 
0005 Q0 a662a740-2019-04-18T11:50:22Z-00004-000 21.398571 tutorial 
0005 Q0 6567a895-2019-04-18T16:42:05Z-00009-000 21.380825 tutorial 
0005 Q0 ccdef108-2019-04-18T18:19:43Z-00003-000 21.347942 tutorial 
0005 Q0 5002b073-2019-04-18T19:23:55Z-00000-000 21.127993 tutorial 
0006 Q0 4c5da6ef-2019-04-18T12:54:27Z-00005-000 35.831264 tutorial 
0006 Q0 489223eb-2019-04-18T13:09:06Z-00002-000 33.190464 tutorial 
0006 Q0 489223eb-2019-04-18T13:09:06Z-00000-000 30.852314 tutorial 
0006 Q0 489223eb-2019-04-18T13:09:06Z-00005-000 30.371096 tutorial 
0006 Q0 4c5da6ef-2019-04-18T12:54:27Z-00004-000 29.826286 tutorial 
0006 Q0 3bd8c5e1-2019-04-18T13:10:51Z-00004-000 29.102692 tutorial 
0006 Q0 ac5958c1-2019-04-18T15:34:27Z-00005-000 29.020418 tutorial 
0006 Q0 3bd8c5e1-2019-04-18T13:10:51Z-00008-000 28.086597 tutorial 
0006 Q0 3bd8c5e1-2019-04-18T13:10:51Z-00006-000 27.883875 tutorial 
0006 Q0 3bd8c5e1-2019-04-18T13:10:51Z-00002-000 27.450668 tutorial 
0006 Q0 1248e7e8-2019-04-18T13:49:38Z-00007-000 27.284021 tutorial 
0006 Q0 1248e7e8-2019-04-18T13:49:38Z-00004-000 26.99298 tutorial 
0006 Q0 4c5da6d0-2019-04-18T12:57:44Z-00002-000 26.931911 tutorial 
0006 Q0 4c5da6d0-2019-04-18T12:57:44Z-00000-000 26.186668 tutorial 
0006 Q0 1248e7e8-2019-04-18T13:49:38Z-00005-000 25.44236 tutorial 
0006 Q0 4c5da635-2019-04-18T12:59:15Z-00005-000 25.355904 tutorial 
0006 Q0 4c5da654-2019-04-18T12:59:28Z-00002-000 25.355904 tutorial 
0006 Q0 4c5da692-2019-04-18T12:58:47Z-00005-000 25.355904 tutorial 
0006 Q0 4c5da673-2019-04-18T12:58:49Z-00002-000 25.355904 tutorial 
0006 Q0 4c5da6b1-2019-04-18T12:58:07Z-00005-000 25.241358 tutorial 
0006 Q0 4c5da6d0-2019-04-18T12:57:44Z-00001-000 25.186443 tutorial 
0006 Q0 4c5da6b1-2019-04-18T12:58:07Z-00003-000 25.062603 tutorial 
0006 Q0 93ba4255-2019-04-18T14:24:26Z-00002-000 24.40961 tutorial 
0006 Q0 4c5da635-2019-04-18T12:59:15Z-00003-000 23.984762 tutorial 
0006 Q0 5300008c-2019-04-15T20:24:38Z-00023-000 23.825836 tutorial 
0006 Q0 3bd8c5e1-2019-04-18T13:10:51Z-00003-000 23.64445 tutorial 
0006 Q0 489223eb-2019-04-18T13:09:06Z-00001-000 23.630571 tutorial 
0006 Q0 9bccb3cf-2019-04-18T19:48:15Z-00004-000 23.479454 tutorial 
0006 Q0 1de67694-2019-04-18T13:42:05Z-00005-000 23.309162 tutorial 
0006 Q0 d23c5296-2019-04-18T11:48:13Z-00000-000 23.282131 tutorial 
0006 Q0 489223eb-2019-04-18T13:09:06Z-00003-000 22.697083 tutorial 
0006 Q0 4c5da692-2019-04-18T12:58:47Z-00001-000 22.488977 tutorial 
0006 Q0 1de67694-2019-04-18T13:42:05Z-00004-000 22.438604 tutorial 
0006 Q0 1de67694-2019-04-18T13:42:05Z-00001-000 22.424133 tutorial 
0006 Q0 1de67694-2019-04-18T13:42:05Z-00002-000 22.341125 tutorial 
0006 Q0 ac5958c1-2019-04-18T15:34:27Z-00007-000 22.277939 tutorial 
0006 Q0 93ba4255-2019-04-18T14:24:26Z-00003-000 21.918865 tutorial 
0006 Q0 4c5da6b1-2019-04-18T12:58:07Z-00002-000 21.891813 tutorial 
0006 Q0 3bd8c5e1-2019-04-18T13:10:51Z-00000-000 21.790905 tutorial 
0006 Q0 4d043ef3-2019-04-18T16:00:18Z-00000-000 21.73418 tutorial 
0006 Q0 ac5958c1-2019-04-18T15:34:27Z-00001-000 21.497265 tutorial 
0006 Q0 489223eb-2019-04-18T13:09:06Z-00004-000 21.179852 tutorial 
0006 Q0 1248e7e8-2019-04-18T13:49:38Z-00006-000 21.077501 tutorial 
0006 Q0 62fc76cc-2019-04-18T15:19:18Z-00000-000 21.016247 tutorial 
0006 Q0 1de67694-2019-04-18T13:42:05Z-00007-000 20.739082 tutorial 
0006 Q0 1248e7e8-2019-04-18T13:49:38Z-00009-000 20.506142 tutorial 
0006 Q0 730c8418-2019-04-18T14:46:19Z-00003-000 20.462564 tutorial 
0006 Q0 c297a6b3-2019-04-17T11:47:23Z-00086-000 20.387388 tutorial 
0006 Q0 9bccb3cf-2019-04-18T19:48:15Z-00003-000 20.001066 tutorial 
0006 Q0 4d043ef3-2019-04-18T16:00:18Z-00004-000 19.922985 tutorial 
0007 Q0 c183b9ff-2019-04-18T12:53:55Z-00004-000 43.501007 tutorial 
0007 Q0 c183b9ff-2019-04-18T12:53:55Z-00005-000 42.38747 tutorial 
0007 Q0 c183b9ff-2019-04-18T12:53:55Z-00000-000 41.374725 tutorial 
0007 Q0 9decf240-2019-04-18T11:21:10Z-00005-000 34.94514 tutorial 
0007 Q0 c183b9ff-2019-04-18T12:53:55Z-00001-000 33.14299 tutorial 
0007 Q0 9decf240-2019-04-18T11:21:10Z-00000-000 33.100964 tutorial 
0007 Q0 e5ac8558-2019-04-18T17:30:54Z-00005-000 30.870667 tutorial 
0007 Q0 9decf240-2019-04-18T11:21:10Z-00002-000 30.72114 tutorial 
0007 Q0 e5ac8558-2019-04-18T17:30:54Z-00003-000 29.899162 tutorial 
0007 Q0 2cddceb-2019-04-18T12:16:00Z-00001-000 29.879164 tutorial 
0007 Q0 a8b38353-2019-04-18T11:41:33Z-00002-000 29.449253 tutorial 
0007 Q0 9decf240-2019-04-18T11:21:10Z-00004-000 29.042515 tutorial 
0007 Q0 2cddceb-2019-04-18T12:16:00Z-00004-000 28.295694 tutorial 
0007 Q0 f5aaf1ba-2019-04-18T14:44:51Z-00005-000 28.159607 tutorial 
0007 Q0 a8b38353-2019-04-18T11:41:33Z-00004-000 28.10936 tutorial 
